Product ID,Product Name,Brand,Category,Skin Type,Main Ingredients,Rating,Price ($)
P0299,Avoskin Project Toner,Avoskin,Toner,Normal,AHA BHA,3.6,36.06
P0300,Avoskin Know Cleanser,Avoskin,Cleanser,Combination,AHA BHA,1.4,57.93
P0301,The Ordinary Energy Essence,The Ordinary,Essence,Normal,Vitamin C,1.7,71.39
P0302,Innisfree Make Serum,Innisfree,Serum,Normal,Retinol,3.9,88.64
P0303,Innisfree Collection Cleanser,Innisfree,Cleanser,Normal,Vitamin C,2.5,57.99
P0304,Laneige Series Essence,Laneige,Essence,Normal,Salicylic Acid,1.6,99.99
P0305,Skintific Way Serum,Skintific,Serum,Combination,Salicylic Acid,4.0,14.59
P0306,Wardah Skin Moisturizer,Wardah,Moisturizer,Combination,Salicylic Acid,2.3,29.85
P0307,COSRX Never Serum,COSRX,Serum,Normal,Retinol,2.9,18.44
P0308,Skintific Energy Moisturizer,Skintific,Moisturizer,Oily,Salicylic Acid,4.9,52.055
P0309,COSRX Grow Moisturizer,COSRX,Moisturizer,Sensitive,Niacinamide,1.8,60.95
P0310,Cetaphil Two Essence,Cetaphil,Essence,Dry,Salicylic Acid,1.2,9.81
P0311,Emina Game Toner,Emina,Toner,Normal,Vitamin C,3.1,53.52
P0312,Cetaphil Animal Cleanser,Cetaphil,Cleanser,Combination,Green Tea,4.5,19.07
P0313,Avoskin Production Serum,Avoskin,Serum,Combination,Salicylic Acid,2.5,25.87
P0314,The Ordinary Suffer Serum,The Ordinary,Serum,Normal,AHA BHA,4.5,41.64
P0315,Laneige Wall Sunscreen,Laneige,Sunscreen,Dry,Niacinamide,5.0,31.09
P0316,Cetaphil Administration Moisturizer,Cetaphil,Moisturizer,Sensitive,Niacinamide,4.8,74.16
P0317,COSRX Have Sunscreen,COSRX,Sunscreen,Sensitive,Niacinamide,3.0,98.44
P0318,COSRX Range Toner,COSRX,Toner,Normal,Salicylic Acid,4.6,82.2
P0319,Innisfree Month Sunscreen,Innisfree,Sunscreen,Oily,Peptides,2.6,19.38
P0320,Avoskin But Sunscreen,Avoskin,Sunscreen,Oily,Vitamin C,3.9,97.33
P0321,The Ordinary Increase Essence,The Ordinary,Essence,Normal,Vitamin C,1.4,84.73
P0322,Skintific Social Sunscreen,Skintific,Sunscreen,Combination,Retinol,1.1,41.93
P0323,Emina Rise Essence,Emina,Essence,Sensitive,Salicylic Acid,5.0,26.8
P0324,Cetaphil Finish Serum,Cetaphil,Serum,Oily,Centella Asiatica,2.9,39.97
P0325,Cetaphil State Essence,Cetaphil,Essence,Combination,Niacinamide,4.4,38.03
P0326,Somethinc Risk Toner,Somethinc,Toner,Oily,Vitamin C,4.6,5.55
P0327,The Ordinary Religious Toner,The Ordinary,Toner,Normal,Hyaluronic Acid,1.2,74.42
P0328,Somethinc Do Cleanser,Somethinc,Cleanser,Normal,Retinol,1.7,84.35
P0329,COSRX Argue Essence,COSRX,Essence,Normal,AHA BHA,1.5,53.21
P0330,Skintific Remain Essence,Skintific,Essence,Sensitive,Vitamin C,1.1,15.73
P0331,Wardah Mouth Sunscreen,Wardah,Sunscreen,Normal,Niacinamide,4.3,81.81
P0332,Innisfree Positive Sunscreen,Innisfree,Sunscreen,Sensitive,Centella Asiatica,2.8,30.9
P0333,Skintific Each Sunscreen,Skintific,Sunscreen,Dry,Centella Asiatica,3.4,52.04
P0334,Wardah Parent Mask,Wardah,Mask,Combination,Centella Asiatica,2.3,44.1
P0335,Somethinc Before Serum,Somethinc,Serum,Oily,Peptides,3.8,13.63
P0336,Cetaphil Contain Moisturizer,Cetaphil,Moisturizer,Oily,Peptides,1.7,8.27
P0337,COSRX Worry Mask,COSRX,Mask,Combination,Retinol,4.0,5.39
P0338,Avoskin Election Serum,Avoskin,Serum,Combination,Retinol,3.9,48.33
P0339,Innisfree Too Sunscreen,Innisfree,Sunscreen,Normal,Ceramide,3.1,96.1
P0340,Somethinc Bring Toner,Somethinc,Toner,Normal,Niacinamide,2.5,68.74
P0341,Skintific Ball Moisturizer,Skintific,Moisturizer,Combination,Vitamin C,3.6,68.96
P0342,Somethinc Office Cleanser,Somethinc,Cleanser,Normal,Salicylic Acid,3.1,16.08
P0343,Somethinc Language Essence,Somethinc,Essence,Normal,Ceramide,1.4,97.96
P0344,Avoskin Ten Cleanser,Avoskin,Cleanser,Combination,Vitamin C,1.5,79.49
P0345,The Ordinary Suffer Mask,The Ordinary,Mask,Oily,Vitamin C,1.2,18.52
P0346,Emina Appear Mask,Emina,Mask,Dry,Vitamin C,2.8,35.02
P0347,Innisfree Avoid Sunscreen,Innisfree,Sunscreen,Combination,Vitamin C,1.8,25.87
P0348,Emina Inside Cleanser,Emina,Cleanser,Combination,Peptides,2.9,38.09
P0349,The Ordinary Suddenly Mask,The Ordinary,Mask,Sensitive,Centella Asiatica,2.3,54.67
P0350,Avoskin Common Sunscreen,Avoskin,Sunscreen,Dry,Vitamin C,1.2,72.09
P0351,Cetaphil Some Serum,Cetaphil,Serum,Combination,Green Tea,3.6,32.59
P0352,COSRX Dinner Toner,COSRX,Toner,Combination,Green Tea,4.9,40.07
P0353,COSRX Thought Moisturizer,COSRX,Moisturizer,Dry,Vitamin C,4.3,26.4
P0354,Wardah Kitchen Mask,Wardah,Mask,Oily,Vitamin C,2.6,87.43
P0355,Somethinc Far Toner,Somethinc,Toner,Normal,Niacinamide,2.8,49.21
P0356,Cetaphil Section Moisturizer,Cetaphil,Moisturizer,Normal,Peptides,1.6,23.39
P0357,Cetaphil Near Mask,Cetaphil,Mask,Normal,Salicylic Acid,1.9,21.4
P0358,Skintific Political Essence,Skintific,Essence,Combination,Peptides,2.3,98.95
P0359,Emina Language Cleanser,Emina,Cleanser,Normal,Peptides,3.7,52.055
P0360,Emina History Toner,Emina,Toner,Oily,Hyaluronic Acid,4.8,81.42
P0361,Laneige Front Mask,Laneige,Mask,Oily,Retinol,4.4,36.59
P0362,Wardah Would Toner,Wardah,Toner,Sensitive,Vitamin C,2.8,52.35
P0363,Emina Outside Mask,Emina,Mask,Dry,Vitamin C,2.0,60.81
P0364,Emina Live Sunscreen,Emina,Sunscreen,Dry,Vitamin C,1.4,61.92
P0365,Avoskin Feeling Mask,Avoskin,Mask,Normal,Retinol,2.9,24.8
P0366,Laneige May Serum,Laneige,Serum,Combination,Peptides,3.0,20.31
P0367,Somethinc Great Toner,Somethinc,Toner,Oily,Ceramide,2.9,87.9
P0368,Wardah Because Moisturizer,Wardah,Moisturizer,Normal,AHA BHA,4.8,52.83
P0369,Wardah Those Sunscreen,Wardah,Sunscreen,Dry,Niacinamide,1.4,52.055
P0370,Cetaphil Service Mask,Cetaphil,Mask,Combination,Retinol,4.6,26.16
P0371,Wardah Mention Essence,Wardah,Essence,Dry,Hyaluronic Acid,1.7,17.58
P0372,Laneige Majority Toner,Laneige,Toner,Combination,Centella Asiatica,3.0,50.31
P0373,Wardah Environmental Sunscreen,Wardah,Sunscreen,Sensitive,Ceramide,4.7,62.85
P0374,Skintific Indicate Mask,Skintific,Mask,Combination,Hyaluronic Acid,2.1,72.98
P0375,COSRX Enough Cleanser,COSRX,Cleanser,Oily,Peptides,3.8,91.19
P0376,Emina Grow Serum,Emina,Serum,Normal,Retinol,1.6,23.66
P0377,The Ordinary Too Cleanser,The Ordinary,Cleanser,Normal,Salicylic Acid,2.5,89.98
P0378,The Ordinary Man Sunscreen,The Ordinary,Sunscreen,Oily,Retinol,4.3,55.68
P0379,Wardah Pressure Sunscreen,Wardah,Sunscreen,Oily,Green Tea,1.1,49.29
P0380,Innisfree Room Essence,Innisfree,Essence,Oily,Hyaluronic Acid,4.5,19.67
P0381,COSRX Thousand Sunscreen,COSRX,Sunscreen,Normal,Salicylic Acid,1.3,83.87
P0382,Innisfree Film Cleanser,Innisfree,Cleanser,Sensitive,AHA BHA,3.7,18.17
P0383,Cetaphil Box Essence,Cetaphil,Essence,Dry,Peptides,1.4,83.5
P0384,Somethinc Despite Toner,Somethinc,Toner,Sensitive,Vitamin C,3.8,93.14
P0385,COSRX Red Cleanser,COSRX,Cleanser,Normal,Peptides,1.9,19.48
P0386,Innisfree Court Essence,Innisfree,Essence,Dry,Green Tea,4.7,48.25
P0387,The Ordinary Section Moisturizer,The Ordinary,Moisturizer,Normal,Retinol,4.6,91.34
P0388,Somethinc Key Cleanser,Somethinc,Cleanser,Dry,Salicylic Acid,2.4,48.8
P0389,The Ordinary Man Sunscreen,The Ordinary,Sunscreen,Dry,Ceramide,3.4,33.74
P0390,Emina Whether Toner,Emina,Toner,Dry,Niacinamide,3.8,20.71
P0391,Emina Mind Cleanser,Emina,Cleanser,Sensitive,Vitamin C,2.9,85.45
P0392,Laneige Magazine Moisturizer,Laneige,Moisturizer,Sensitive,Peptides,4.8,5.94
P0393,Skintific Conference Toner,Skintific,Toner,Oily,Vitamin C,2.7,69.78
P0394,Wardah Full Essence,Wardah,Essence,Normal,Salicylic Acid,4.0,26.2
P0395,Cetaphil To Moisturizer,Cetaphil,Moisturizer,Combination,Centella Asiatica,3.7,31.89
P0396,The Ordinary Collection Mask,The Ordinary,Mask,Oily,AHA BHA,3.3,92.49
P0397,Skintific Tree Serum,Skintific,Serum,Sensitive,Niacinamide,2.1,53.72
P0398,COSRX School Sunscreen,COSRX,Sunscreen,Oily,Niacinamide,3.8,8.31
P0399,Innisfree Camera Mask,Innisfree,Mask,Dry,Hyaluronic Acid,3.7,45.86
P0400,Laneige Read Toner,Laneige,Toner,Normal,Hyaluronic Acid,2.1,40.51
P0401,Emina Be Moisturizer,Emina,Moisturizer,Oily,Peptides,3.6,32.4
P0402,Innisfree Bed Moisturizer,Innisfree,Moisturizer,Oily,Green Tea,4.7,7.28
P0403,COSRX Decide Moisturizer,COSRX,Moisturizer,Dry,Centella Asiatica,3.1,12.87
P0404,COSRX Ten Mask,COSRX,Mask,Oily,Centella Asiatica,4.1,17.14
P0405,Innisfree Learn Moisturizer,Innisfree,Moisturizer,Normal,Centella Asiatica,4.1,34.9
P0406,COSRX Defense Serum,COSRX,Serum,Sensitive,Centella Asiatica,1.8,38.96
P0407,Emina Side Mask,Emina,Mask,Combination,Peptides,1.8,44.1
P0408,Laneige Large Moisturizer,Laneige,Moisturizer,Combination,Retinol,4.1,41.71
P0409,COSRX Exactly Essence,COSRX,Essence,Sensitive,AHA BHA,1.5,47.23
P0410,Somethinc Power Toner,Somethinc,Toner,Normal,Centella Asiatica,4.5,53.05
P0411,The Ordinary Since Essence,The Ordinary,Essence,Oily,Centella Asiatica,1.7,90.01
P0412,Laneige Despite Sunscreen,Laneige,Sunscreen,Dry,Green Tea,4.4,50.81
P0413,COSRX Western Cleanser,COSRX,Cleanser,Dry,Green Tea,4.1,45.13
P0414,COSRX Which Mask,COSRX,Mask,Normal,Vitamin C,1.9,31.67
P0415,Laneige Hospital Toner,Laneige,Toner,Combination,Centella Asiatica,3.5,9.1
P0416,Somethinc Television Cleanser,Somethinc,Cleanser,Sensitive,Vitamin C,1.6,44.78
P0417,Somethinc Individual Mask,Somethinc,Mask,Sensitive,Vitamin C,2.1,87.18
P0418,Skintific Serious Sunscreen,Skintific,Sunscreen,Dry,Vitamin C,1.0,82.3
P0419,The Ordinary Image Moisturizer,The Ordinary,Moisturizer,Normal,Green Tea,3.1,38.68
P0420,Emina About Essence,Emina,Essence,Sensitive,Vitamin C,4.2,14.25
P0421,Innisfree Your Cleanser,Innisfree,Cleanser,Normal,Salicylic Acid,2.2,14.55
P0422,COSRX Black Mask,COSRX,Mask,Combination,Hyaluronic Acid,3.2,19.98
P0423,Innisfree Assume Toner,Innisfree,Toner,Sensitive,AHA BHA,1.6,26.58
P0424,Somethinc Many Sunscreen,Somethinc,Sunscreen,Sensitive,AHA BHA,1.5,93.92
P0425,Emina Sea Essence,Emina,Essence,Combination,Retinol,3.0,85.82
P0426,Wardah Stage Essence,Wardah,Essence,Normal,Green Tea,2.5,32.44
P0427,Emina Smile Mask,Emina,Mask,Normal,Green Tea,4.9,81.58
P0428,Emina Pm Essence,Emina,Essence,Sensitive,Ceramide,2.3,89.83
P0429,Skintific Question Moisturizer,Skintific,Moisturizer,Dry,Niacinamide,2.4,54.21
P0430,Wardah Sing Moisturizer,Wardah,Moisturizer,Normal,Retinol,4.4,23.35
P0431,Laneige Will Mask,Laneige,Mask,Normal,Green Tea,2.9,63.92
P0432,Skintific Couple Moisturizer,Skintific,Moisturizer,Normal,Centella Asiatica,2.1,73.23
P0433,Skintific These Cleanser,Skintific,Cleanser,Oily,Hyaluronic Acid,2.4,51.49
P0434,Somethinc Down Cleanser,Somethinc,Cleanser,Sensitive,Salicylic Acid,3.4,90.98
P0435,COSRX Force Moisturizer,COSRX,Moisturizer,Combination,Ceramide,3.4,84.95
P0436,COSRX Full Cleanser,COSRX,Cleanser,Combination,Niacinamide,2.1,23.89
P0437,Cetaphil Scientist Moisturizer,Cetaphil,Moisturizer,Sensitive,Vitamin C,4.0,89.13
P0438,Laneige Eight Toner,Laneige,Toner,Oily,Centella Asiatica,4.1,52.59
P0439,Innisfree Budget Cleanser,Innisfree,Cleanser,Normal,Centella Asiatica,3.2,48.93
P0440,Emina At Essence,Emina,Essence,Normal,Vitamin C,3.4,65.29
P0441,Laneige Issue Sunscreen,Laneige,Sunscreen,Combination,Vitamin C,1.1,84.11
P0442,Somethinc Whole Essence,Somethinc,Essence,Combination,Retinol,1.1,36.96
P0443,Laneige Reflect Sunscreen,Laneige,Sunscreen,Oily,Green Tea,1.3,79.1
P0444,The Ordinary Assume Serum,The Ordinary,Serum,Dry,Salicylic Acid,3.0,97.29
P0445,Emina Heart Sunscreen,Emina,Sunscreen,Dry,Retinol,1.4,89.98
P0446,Laneige Impact Mask,Laneige,Mask,Combination,Retinol,4.9,85.48
P0447,Avoskin She Sunscreen,Avoskin,Sunscreen,Sensitive,Green Tea,1.2,67.67
P0448,The Ordinary Go Mask,The Ordinary,Mask,Combination,AHA BHA,3.1,52.055
P0449,Skintific Civil Moisturizer,Skintific,Moisturizer,Oily,Retinol,2.6,91.18
P0450,Laneige Be Moisturizer,Laneige,Moisturizer,Oily,Vitamin C,1.9,79.94
P0451,Somethinc Practice Mask,Somethinc,Mask,Normal,Vitamin C,2.6,76.64
P0452,The Ordinary Manage Essence,The Ordinary,Essence,Combination,Ceramide,3.0,65.25
P0453,COSRX Either Sunscreen,COSRX,Sunscreen,Oily,Centella Asiatica,2.4,37.71
P0454,Wardah Former Mask,Wardah,Mask,Dry,Vitamin C,4.0,70.49
P0455,Skintific Unit Toner,Skintific,Toner,Oily,Niacinamide,4.5,10.66
P0456,Emina She Cleanser,Emina,Cleanser,Dry,Salicylic Acid,1.6,53.43
P0457,Innisfree Send Mask,Innisfree,Mask,Combination,Niacinamide,4.5,32.5
P0458,Cetaphil Really Mask,Cetaphil,Mask,Combination,Retinol,4.0,56.75
P0459,The Ordinary Why Serum,The Ordinary,Serum,Dry,Vitamin C,4.8,52.51
P0460,Somethinc Air Essence,Somethinc,Essence,Combination,Salicylic Acid,3.6,7.72
P0461,Emina Shake Serum,Emina,Serum,Sensitive,Green Tea,4.3,52.055
P0462,Avoskin Nor Toner,Avoskin,Toner,Normal,Vitamin C,2.2,15.25
P0463,Emina Quickly Serum,Emina,Serum,Normal,Retinol,4.8,80.53
P0464,Cetaphil A Serum,Cetaphil,Serum,Oily,Vitamin C,3.8,58.71
P0465,Cetaphil War Serum,Cetaphil,Serum,Dry,Vitamin C,3.5,55.4
P0466,Wardah Less Toner,Wardah,Toner,Normal,Retinol,4.3,75.16
P0467,Cetaphil Girl Mask,Cetaphil,Mask,Dry,Ceramide,4.1,75.11
P0468,Laneige Provide Essence,Laneige,Essence,Oily,Salicylic Acid,1.4,62.1
P0469,COSRX Able Moisturizer,COSRX,Moisturizer,Sensitive,Green Tea,1.0,94.64
P0470,Innisfree Wide Sunscreen,Innisfree,Sunscreen,Sensitive,AHA BHA,2.9,27.64
P0471,The Ordinary Claim Sunscreen,The Ordinary,Sunscreen,Combination,Retinol,2.3,6.42
P0472,Somethinc Kid Toner,Somethinc,Toner,Dry,Green Tea,3.0,60.51
P0473,The Ordinary Paper Mask,The Ordinary,Mask,Oily,AHA BHA,2.8,98.3
P0474,Skintific Show Essence,Skintific,Essence,Dry,AHA BHA,1.9,52.055
P0475,Somethinc Decision Toner,Somethinc,Toner,Dry,Peptides,2.7,46.49
P0476,COSRX Stage Cleanser,COSRX,Cleanser,Normal,Hyaluronic Acid,1.6,39.82
P0477,Cetaphil Health Mask,Cetaphil,Mask,Sensitive,Peptides,4.7,25.55
P0478,Skintific Bar Serum,Skintific,Serum,Normal,Vitamin C,3.3,32.3
P0479,Innisfree Former Moisturizer,Innisfree,Moisturizer,Normal,Ceramide,4.5,83.76
P0480,Innisfree Should Serum,Innisfree,Serum,Combination,Retinol,1.8,82.69
P0481,Cetaphil Research Essence,Cetaphil,Essence,Normal,Vitamin C,3.2,92.16
P0482,Wardah Happen Essence,Wardah,Essence,Combination,Green Tea,3.2,65.32
P0483,Innisfree Mention Toner,Innisfree,Toner,Sensitive,Ceramide,2.3,19.73
P0484,Avoskin Year Essence,Avoskin,Essence,Dry,Salicylic Acid,2.6,52.055
P0485,Somethinc Baby Serum,Somethinc,Serum,Normal,Vitamin C,1.5,38.54
P0486,The Ordinary Discussion Sunscreen,The Ordinary,Sunscreen,Oily,AHA BHA,3.4,45.0
P0487,The Ordinary Begin Mask,The Ordinary,Mask,Dry,Peptides,4.4,87.21
P0488,Wardah Over Essence,Wardah,Essence,Oily,Centella Asiatica,4.2,26.38
P0489,Avoskin Send Cleanser,Avoskin,Cleanser,Oily,Hyaluronic Acid,2.4,23.03
P0490,Wardah Treat Toner,Wardah,Toner,Normal,Niacinamide,1.7,99.88
P0491,The Ordinary Full Essence,The Ordinary,Essence,Dry,AHA BHA,2.0,46.74
P0492,Wardah Teach Serum,Wardah,Serum,Normal,Vitamin C,1.8,56.12
P0493,COSRX Safe Sunscreen,COSRX,Sunscreen,Dry,AHA BHA,3.1,52.28
P0494,Laneige Many Sunscreen,Laneige,Sunscreen,Sensitive,Ceramide,1.7,29.38
P0495,Wardah Official Toner,Wardah,Toner,Dry,Green Tea,2.4,82.46
P0496,Somethinc Speak Moisturizer,Somethinc,Moisturizer,Oily,Green Tea,4.0,50.44
P0497,Wardah Forward Toner,Wardah,Toner,Normal,Ceramide,2.4,30.82
P0498,Cetaphil Point Essence,Cetaphil,Essence,Oily,Ceramide,2.2,25.46
P0499,Skintific Media Moisturizer,Skintific,Moisturizer,Oily,AHA BHA,2.9,5.42
P0500,The Ordinary My Moisturizer,The Ordinary,Moisturizer,Dry,AHA BHA,1.3,52.055
P0501,Innisfree Modern Moisturizer,Innisfree,Moisturizer,Sensitive,Retinol,2.9,96.73
P0502,Avoskin Of Serum,Avoskin,Serum,Dry,Salicylic Acid,4.4,52.81
P0503,Avoskin Appear Moisturizer,Avoskin,Moisturizer,Combination,Peptides,2.6,23.67
P0504,Avoskin Will Serum,Avoskin,Serum,Combination,Ceramide,1.4,52.055
P0505,Avoskin Song Moisturizer,Avoskin,Moisturizer,Combination,Vitamin C,2.3,84.35
P0506,Somethinc Pretty Sunscreen,Somethinc,Sunscreen,Normal,Hyaluronic Acid,4.6,55.79
P0507,Innisfree Field Cleanser,Innisfree,Cleanser,Normal,Centella Asiatica,1.8,41.11
P0508,The Ordinary Mind Essence,The Ordinary,Essence,Oily,Retinol,3.4,89.14
P0509,The Ordinary Garden Mask,The Ordinary,Mask,Oily,Green Tea,3.8,68.9
P0510,Cetaphil Size Serum,Cetaphil,Serum,Normal,Peptides,2.1,25.95
P0511,Somethinc Often Toner,Somethinc,Toner,Dry,Salicylic Acid,2.8,45.51
P0512,Cetaphil Keep Moisturizer,Cetaphil,Moisturizer,Combination,Ceramide,3.4,96.66
P0513,Wardah Support Essence,Wardah,Essence,Normal,Salicylic Acid,2.4,20.21
P0514,COSRX East Moisturizer,COSRX,Moisturizer,Normal,AHA BHA,1.2,96.41
P0515,Somethinc Yeah Serum,Somethinc,Serum,Sensitive,Vitamin C,3.0,52.055
P0516,Somethinc Special Mask,Somethinc,Mask,Sensitive,Niacinamide,4.4,59.56
P0517,Laneige Involve Essence,Laneige,Essence,Combination,Salicylic Acid,2.9,45.9
P0518,Laneige Chair Moisturizer,Laneige,Moisturizer,Combination,Retinol,4.5,6.62
P0519,The Ordinary Central Sunscreen,The Ordinary,Sunscreen,Oily,Niacinamide,1.1,83.92
P0520,Skintific Who Moisturizer,Skintific,Moisturizer,Normal,Niacinamide,4.9,52.055
P0521,Laneige Condition Mask,Laneige,Mask,Oily,Vitamin C,2.3,53.45
P0522,Laneige President Sunscreen,Laneige,Sunscreen,Dry,Vitamin C,4.9,33.15
P0523,COSRX Later Essence,COSRX,Essence,Oily,Green Tea,3.4,97.89
P0524,The Ordinary Relate Toner,The Ordinary,Toner,Sensitive,Retinol,5.0,68.03
P0525,Innisfree View Serum,Innisfree,Serum,Combination,Hyaluronic Acid,3.0,66.72
P0526,COSRX Rule Sunscreen,COSRX,Sunscreen,Normal,Vitamin C,1.4,91.56
P0527,Somethinc Research Toner,Somethinc,Toner,Dry,Green Tea,2.7,75.28
P0528,Innisfree Country Mask,Innisfree,Mask,Normal,Green Tea,2.4,59.92
P0529,Skintific Scientist Toner,Skintific,Toner,Normal,Vitamin C,3.3,21.31
P0530,Skintific Stand Essence,Skintific,Essence,Normal,Salicylic Acid,3.3,84.49
P0531,The Ordinary Artist Moisturizer,The Ordinary,Moisturizer,Dry,Centella Asiatica,3.8,92.12
P0532,COSRX Ok Serum,COSRX,Serum,Normal,Ceramide,4.1,48.51
P0533,Emina Such Moisturizer,Emina,Moisturizer,Combination,Retinol,4.0,90.63
P0534,The Ordinary Scene Sunscreen,The Ordinary,Sunscreen,Combination,Niacinamide,3.6,40.22
P0535,Somethinc Somebody Serum,Somethinc,Serum,Normal,Peptides,4.9,32.18
P0536,Skintific Thing Essence,Skintific,Essence,Sensitive,Ceramide,4.5,53.53
P0537,Skintific Cold Cleanser,Skintific,Cleanser,Combination,Centella Asiatica,1.5,41.87
P0538,Emina Part Mask,Emina,Mask,Sensitive,Vitamin C,2.2,99.04
P0539,The Ordinary Ok Toner,The Ordinary,Toner,Normal,Vitamin C,1.8,52.055
P0540,Cetaphil Loss Serum,Cetaphil,Serum,Sensitive,Vitamin C,4.0,61.47
P0541,Cetaphil Image Essence,Cetaphil,Essence,Combination,Vitamin C,2.3,51.89
P0542,Cetaphil Whose Toner,Cetaphil,Toner,Sensitive,Niacinamide,3.2,43.24
P0543,COSRX Effect Toner,COSRX,Toner,Combination,AHA BHA,1.1,7.12
P0544,Wardah Bad Mask,Wardah,Mask,Normal,Peptides,4.5,18.94
P0545,Avoskin Shake Toner,Avoskin,Toner,Dry,Green Tea,1.6,66.41
P0546,Somethinc Election Toner,Somethinc,Toner,Oily,Ceramide,3.4,12.13
P0547,COSRX Bring Cleanser,COSRX,Cleanser,Dry,Green Tea,2.7,87.2
P0548,Innisfree But Serum,Innisfree,Serum,Sensitive,Green Tea,3.3,99.27
P0549,Wardah Use Serum,Wardah,Serum,Normal,Vitamin C,4.7,82.93
P0550,Wardah Debate Essence,Wardah,Essence,Normal,Niacinamide,3.9,29.31
P0551,COSRX Hand Toner,COSRX,Toner,Combination,Ceramide,4.3,39.76
P0552,COSRX Movie Sunscreen,COSRX,Sunscreen,Normal,Vitamin C,4.5,81.44
P0553,Avoskin Size Cleanser,Avoskin,Cleanser,Dry,Vitamin C,3.8,85.41
P0554,COSRX Agency Essence,COSRX,Essence,Dry,Vitamin C,2.3,90.89
P0555,Laneige Southern Essence,Laneige,Essence,Normal,Peptides,4.5,54.81
P0556,Avoskin West Sunscreen,Avoskin,Sunscreen,Sensitive,Salicylic Acid,1.0,93.25
P0557,Laneige Direction Mask,Laneige,Mask,Dry,Peptides,3.7,30.29
P0558,Cetaphil Bit Cleanser,Cetaphil,Cleanser,Normal,Retinol,3.1,98.95
P0559,Laneige Economy Cleanser,Laneige,Cleanser,Normal,Green Tea,2.5,31.92
P0560,Somethinc Television Essence,Somethinc,Essence,Dry,Niacinamide,3.3,62.96
P0561,Wardah Again Serum,Wardah,Serum,Dry,Retinol,4.7,93.94
P0562,The Ordinary Recently Moisturizer,The Ordinary,Moisturizer,Normal,Hyaluronic Acid,2.7,95.7
P0563,Avoskin Case Moisturizer,Avoskin,Moisturizer,Sensitive,Salicylic Acid,4.7,32.97
P0564,The Ordinary Speak Moisturizer,The Ordinary,Moisturizer,Sensitive,Retinol,1.4,87.69
P0565,The Ordinary Clearly Moisturizer,The Ordinary,Moisturizer,Combination,Niacinamide,2.7,98.47
P0566,Avoskin Your Mask,Avoskin,Mask,Dry,Salicylic Acid,1.7,89.47
P0567,Somethinc Firm Mask,Somethinc,Mask,Combination,Niacinamide,3.3,73.47
P0568,Laneige Plant Essence,Laneige,Essence,Dry,Green Tea,1.6,75.08
P0569,Cetaphil Time Sunscreen,Cetaphil,Sunscreen,Dry,Ceramide,2.1,43.26
P0570,Skintific Hospital Essence,Skintific,Essence,Normal,Green Tea,4.5,88.49
P0571,Innisfree Ground Mask,Innisfree,Mask,Oily,Retinol,3.4,97.13
P0572,The Ordinary Yet Toner,The Ordinary,Toner,Sensitive,Hyaluronic Acid,1.8,47.33
P0573,Cetaphil True Essence,Cetaphil,Essence,Combination,Vitamin C,4.4,77.1
P0574,Innisfree Team Sunscreen,Innisfree,Sunscreen,Combination,Niacinamide,2.8,85.24
P0575,Wardah Small Serum,Wardah,Serum,Combination,Vitamin C,1.7,6.09
P0576,Innisfree Increase Sunscreen,Innisfree,Sunscreen,Dry,Vitamin C,1.6,55.69
P0577,Laneige Of Essence,Laneige,Essence,Oily,AHA BHA,4.5,10.14
P0578,The Ordinary Agency Mask,The Ordinary,Mask,Dry,Peptides,1.9,39.66
P0579,COSRX Finish Cleanser,COSRX,Cleanser,Combination,Centella Asiatica,1.3,41.55
P0580,Emina Without Serum,Emina,Serum,Oily,AHA BHA,5.0,49.27
P0581,Somethinc Staff Essence,Somethinc,Essence,Oily,Salicylic Acid,4.7,68.52
P0582,Skintific Really Essence,Skintific,Essence,Normal,Green Tea,1.2,62.84
P0583,Cetaphil Occur Moisturizer,Cetaphil,Moisturizer,Oily,Centella Asiatica,3.2,75.08
P0584,Innisfree Whom Essence,Innisfree,Essence,Sensitive,AHA BHA,4.8,89.96
P0585,Somethinc Major Toner,Somethinc,Toner,Combination,AHA BHA,1.7,94.92
P0586,Somethinc Color Cleanser,Somethinc,Cleanser,Normal,Vitamin C,3.4,52.055
P0587,Cetaphil Oil Essence,Cetaphil,Essence,Normal,Vitamin C,1.4,87.86
P0588,The Ordinary Especially Mask,The Ordinary,Mask,Normal,Vitamin C,1.3,80.7
P0589,Wardah Miss Cleanser,Wardah,Cleanser,Combination,Green Tea,4.8,51.25
P0590,Laneige Up Moisturizer,Laneige,Moisturizer,Sensitive,Centella Asiatica,3.4,43.65
P0591,Laneige Big Serum,Laneige,Serum,Combination,AHA BHA,4.4,6.06
P0592,Emina Record Sunscreen,Emina,Sunscreen,Combination,Niacinamide,2.6,8.27
P0593,Innisfree Themselves Essence,Innisfree,Essence,Sensitive,Centella Asiatica,3.3,52.055
P0594,Innisfree Lose Essence,Innisfree,Essence,Combination,Centella Asiatica,3.6,6.9
P0595,Skintific Read Moisturizer,Skintific,Moisturizer,Combination,AHA BHA,3.0,29.23
P0596,Laneige Wear Cleanser,Laneige,Cleanser,Combination,Niacinamide,4.1,38.09
P0597,Wardah Recently Moisturizer,Wardah,Moisturizer,Combination,Green Tea,3.9,18.02
P0598,Avoskin Away Toner,Avoskin,Toner,Dry,AHA BHA,2.8,82.46
